id,name,index,size,number,drawingno
2513901416,1,44,ADVU-32-10-P-A,1,65NG00R4-01_1
2520503014,1,45,T.C.B UNI 5931-67-8.8 M5 X 55,1,65NG00R4-01_1
2513933052,1,46,3199 06 10,1,65NG00R4-01_1
0NG4009,1,47, ,1,65NG00R4-01_1
0NG4013,1,48, ,1,65NG00R4-01_1
2520503010,1,49,T.C.B UNI 5931-67-8.8,1,65NG00R4-01_1
2520503011,1,50,T.C.B UNI 5931-67-8.8 M5 X 40,1,65NG00R4-01_1
2545717007,1,51, ,1,65NG00R4-01_1
0NG265,1,52, ,1,65NG00R4-01_1
2508121009,1,53,"SKF 3208    (5AANON) (40X80X30,2)",1,65NG00R4-01_1
0NG290,1,54, ,1,65NG00R4-01_1
2519530009,1,55,"GUK 40X1,5",1,65NG00R4-01_1
0NG7670,1,56, ,1,65NG00R4-01_1
2520504005,1,57,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R4-01_1
2520703001,1,58,T.S.B UNI 5933-67-10.9 M4 X 10,1,65NG00R4-01_1
0NG7748,1,59, ,1,65NG00R4-01_1
0NG379,1,1, ,1,65NG00R4-02_1
0NG3280,1,2, ,1,65NG00R4-02_1
2519530005,1,3,GUK/20X1,1,65NG00R4-02_1
2520505005,1,4,T.C.B UNI 5931-67-8.8 M8 X 22,1,65NG00R4-02_1
0NG3145,1,5, ,1,65NG00R4-02_1
0NG3148,1,6, ,1,65NG00R4-02_1
2520502012,1,7,T.C.B UNI 5931-67-8.8 M4 X 35,1,65NG00R4-02_1
0NG3157,1,8, ,1,65NG00R4-02_1
2520705002,1,9,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R4-02_1
2520705003,1,10,T.S.B UNI 5933-67-10.9 M6 X 14,1,65NG00R4-02_1
0NG3151,1,11, ,1,65NG00R4-02_1
0NG3153,1,12, ,1,65NG00R4-02_1
0NG3287,1,13, ,1,65NG00R4-02_1
0NG8410,1,14, ,1,65NG00R4-02_1
0NG3146,1,15, ,1,65NG00R4-02_1
0NG342,1,1, ,1,65NG00R4-03_1
0NG4012,1,2, ,1,65NG00R4-03_1
0NG10434,1,3, ,1,65NG00R4-03_1
2513102157,1,4,"GACO OR 4750 (3,53X190,1)",1,65NG00R4-03_1
2513102167,1,5,"GACO OR 41000 (3,53X253,6)",1,65NG00R4-03_1
2020504001,1,6, ,1,65NG00R4-03_1
0NG371,1,7, ,1,65NG00R4-03_1
2020504001,1,8, ,1,65NG00R4-03_1
0NG4542,1,9, ,1,65NG00R4-03_1
2520307015,1,10,TE UNI 5739-65-8.8 M10 X 35,1,65NG00R4-03_1
0NG351,1,1, ,1,65NG00R4-04_1
0NG359,1,2, ,1,65NG00R4-04_1
0NG275,1,3, ,1,65NG00R4-04_1
2520705002,1,4,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R4-04_1
0NG10252,1,5, ,1,65NG00R4-04_1
2508121016,1,6,3216         (80X140X44.4),1,65NG00R4-04_1
2509208169,1,7,IR 60X68X35,1,65NG00R4-04_1
2519536027,1,8, ,1,65NG00R4-04_1
0NG271,1,9, ,1,65NG00R4-04_1
2520504002,1,10,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R4-04_1
0NG302,1,1, ,1,65NG00R4-05_1
2508102026,1,2,6030150X225X35,1,65NG00R4-05_1
0NG304,1,3, ,1,65NG00R4-05_1
2520504002,1,4,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R4-05_1
0NG262,1,5, ,1,65NG00R4-05_1
0NG303,1,6, ,1,65NG00R4-05_1
0NG305,1,7, ,1,65NG00R4-05_1
2513102049,1,8,"GACO OR 3100 (2,62X25,07)",1,65NG00R4-05_1
0NG8418,1,9, ,1,65NG00R4-05_1
2513107008,1,10,"GACO OR 2200 (1,78X50,52)",1,65NG00R4-05_1
0NG8419,1,11, ,1,65NG00R4-05_1
2520505006,1,12,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R4-05_1
0NG8420,1,13, ,1,65NG00R4-05_1
2513102096,1,14,"GACO OR 147 (3,53X42,86)",1,65NG00R4-05_1
2513107034,1,15,"OR 3475          (2,62X120,32)",1,65NG00R4-05_1
2520504005,1,16,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R4-05_1
2519530007,1,17,"GUK 30 X 1,5",1,65NG00R4-05_1
2513102281,1,18,GACO OR 4825,1,65NG00R4-05_1
2509208196,1,19, ,1,65NG00R4-05_1
2513101914,1,20,90X110X12,1,65NG00R4-05_1
2513103426,1,21,"MT75(50X70X45)CONTROF.72,5X11,5",1,65NG00R4-05_1
0NG243,1,22, ,1,65NG00R4-05_1
2508124030,1,23,NU1026 (130X200X33),1,65NG00R4-05_1
0NG269,1,1, ,1,65NG00R4-06_1
0NG270,1,2, ,1,65NG00R4-06_1
0NG271,1,3, ,1,65NG00R4-06_1
2520504002,1,4,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R4-06_1
2519536027,1,5, ,1,65NG00R4-06_1
2508121016,1,6,3216         (80X140X44.4),1,65NG00R4-06_1
0NG272,1,7, ,1,65NG00R4-06_1
2513102167,1,8,"GACO OR 41000 (3,53X253,6)",1,65NG00R4-06_1
0NG264,1,9, ,1,65NG00R4-06_1
2519602008,1,10,"UNI 1751-52 C72 8,4",1,65NG00R4-06_1
0NG348,1,11, ,1,65NG00R4-06_1
2520306015,1,12,TE UNI 5739-65-8.8 M8 X 35,1,65NG00R4-06_1
0NG370,1,13, ,1,65NG00R4-06_1
2519601006,1,14,"UNI 65926,4 X 12 X 1,6",1,65NG00R4-06_1
2520504008,1,15,T.C.B UNI 5931-67-8.8 M6 X 25,1,65NG00R4-06_1
0NG287,1,16, ,1,65NG00R4-06_1
2120504001,1,17, ,1,65NG00R4-06_1
0NG372,1,1, ,1,65NG00R4-07_1
2519778004,1,2,DIN 6325 10 X 40,1,65NG00R4-07_1
2519536023,1,3,MRR M65 X 2,1,65NG00R4-07_1
2508121015,1,4,SKF 3213         (65X120X38.1),1,65NG00R4-07_1
0NG373,1,5, ,1,65NG00R4-07_1
0NG292,1,6, ,1,65NG00R4-07_1
2520705002,1,7,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R4-07_1
2519536023,1,8,MRR M65 X 2,1,65NG00R4-07_1
2508121015,1,9,SKF 3213         (65X120X38.1),1,65NG00R4-07_1
0NG358,1,10, ,1,65NG00R4-07_1
0NG357,1,11, ,1,65NG00R4-07_1
2519536009,1,12,"M40X1,5",1,65NG00R4-07_1
0NG359,1,13, ,1,65NG00R4-07_1
0NG141,1,1, ,1,65NG00R4-08_1
2508121009,1,2,"SKF 3208    (5AANON) (40X80X30,2)",1,65NG00R4-08_1
2519536009,1,3,"M40X1,5",1,65NG00R4-08_1
0NG405,1,4, ,1,65NG00R4-08_1
0NG159,1,5, ,1,65NG00R4-08_1
2513101383,1,6,75X95X12,1,65NG00R4-08_1
2513107031,1,7,"OR 3400          (2,62X101,27)",1,65NG00R4-08_1
2520504003,1,8,T.C.B UNI 5931-67-8.8 M6 X 14,1,65NG00R4-08_1
0NG4015,1,9, ,1,65NG00R4-08_1
2513102092,1,10,"GACO OR 4150 (3,53X37,69)",1,65NG00R4-08_1
2513107028,1,11,"GACO OR 3325 (2,62X82,22)",1,65NG00R4-08_1
2519521008,1,12,AUTOBLOCCANTE M8 UNI 7474-5S,1,65NG00R4-08_1
2519530010,1,13,GUK/10/45 MD,1,65NG00R4-08_1
2519776003,1,14,DIN 6325 8 X 20  .,1,65NG00R4-08_1
0NG157,1,16, ,1,65NG00R4-08_1
2519104049,1,17,SEEGER I 65,1,65NG00R4-08_1
2509401127,1,18,TLK 130 40X65,1,65NG00R4-08_1
2510114053,1,19,SV.1841 L16,1,65NG00R4-08_1
2510809447,1,20,DENTATA POLY-V B118-L-16,1,65NG00R4-08_1
2510830008,1,21,R4830 D. 42,1,65NG00R4-08_1
0NG162,1,22, ,1,65NG00R4-08_1
0NG243,1,1, ,1,65NG00R4-09_1
0NG365,1,1, ,1,65NG00R4-09_1
0NG380,1,2, ,1,65NG00R4-09_1
0NG243,1,3, ,1,65NG00R4-09_1
0NG396,1,4, ,1,65NG00R4-09_1
2519776002,1,5,DIN 6325 8 X 18,1,65NG00R4-09_1
0NG381,1,6, ,1,65NG00R4-09_1
2549602232,1,7, ,1,65NG00R4-09_1
0NG364,1,9, ,1,65NG00R4-09_1
2519103009,1,10,SEEGER A 12,1,65NG00R4-09_1
2508808084,1,11,CML 12 M12,1,65NG00R4-09_1
2508807084,1,12,CM 12 M12,1,65NG00R4-09_1
0NG366,1,13, ,1,65NG00R4-09_1
2519503005,1,14,UNI 5589-65 6S  M12 X 7,1,65NG00R4-09_1
0NG3882,1,1, ,1,65NG00R4-10_1
2520504004,1,2,T.C.B UNI 5931-67-8.8 M6 X 16,1,65NG00R4-10_1
2520505004,1,3,T.C.B UNI 5931-67-8.8 M8 X 20,1,65NG00R4-10_1
2500000000,1,4, ,1,65NG00R4-10_1
0NG3881,1,5, ,1,65NG00R4-10_1
2519601006,1,6,"UNI 65926,4 X 12 X 1,6",1,65NG00R4-10_1
2520504008,1,7,T.C.B UNI 5931-67-8.8 M6 X 25,1,65NG00R4-10_1
2520504009,1,8,T.C.B UNI 5931-67-8.8 M6 X 30,1,65NG00R4-10_1
2549602271,1,9, ,1,65NG00R4-10_1
2510502304,1,10,"""GERWAH"" DKN 100/47-14-14",1,65NG00R4-10_1
2549402193,1,11, ,1,65NG00R4-10_1
0NG3883,1,12, ,1,65NG00R4-10_1
2520503021,1,13,T.C.B UNI 5931-67-8.8 M5 X 80,1,65NG00R4-10_1
2512201205,1,1,PCM BG-19-AH-5:1-20-O,1,65NG00R40-01_1
2510519165,1,2,"ATMK 12 9,52-14 L=48",1,65NG00R40-01_1
0NG3753,1,3, ,1,65NG00R40-01_1
2520504010,1,4,T.C.B UNI 5931-67-8.8 M6 X 35,1,65NG00R40-01_1
2549501205,1,5,PP MAE HN200-3451 0900 SAF04/A6894,1,65NG00R40-01_1
2520503004,1,6,T.C.B UNI 5931-67-8.8 M5 X 16,1,65NG00R40-01_1
0NG3754,1,7, ,1,65NG00R40-01_1
2520504009,1,8,T.C.B UNI 5931-67-8.8 M6 X 30,1,65NG00R40-01_1
2549402193,1,9, ,1,65NG00R40-01_1
2519601003,1,10,"UNI 65923,2 X 7 X 0,5",1,65NG00R40-01_1
2520501002,1,11,T.C.B UNI 5931-67-8.8 M3 X 6,1,65NG00R40-01_1
0NG3833,1,12, ,1,65NG00R40-01_1
2519601005,1,13,"UNI 6592 5,3 X 10 X 1",1,65NG00R40-01_1
2520503004,1,14,T.C.B UNI 5931-67-8.8 M5 X 16,1,65NG00R40-01_1
2519601006,1,15,"UNI 65926,4 X 12 X 1,6",1,65NG00R40-01_1
2520504001,1,16,T.C.B UNI 5931-67-8.8 M6 X 10,1,65NG00R40-01_1
0NG3743,1,1, ,1,65NG00R40-02_1
2520506011,1,2,T.C.B UNI 5931-67-8.8 M10 X 50,1,65NG00R40-02_1
0NG3750,1,3, ,1,65NG00R40-02_1
4001019021,1,4, ,1,65NG00R40-02_1
2509208075,1,5,IR 20X25X30,1,65NG00R40-02_1
2509212402,1,6,NKXR 25 Z (25X30),1,65NG00R40-02_1
2513101092,1,7,25X37X5,1,65NG00R40-02_1
2519530004,1,8,GUK/10/17 MC,1,65NG00R40-02_1
2520505002,1,8,T.C.B UNI 5931-67-8.8 M8 X 16,1,65NG00R40-02_1
0NG3824,1,9, ,1,65NG00R40-02_1
2520505017,1,10,T.C.B UNI 5931-67-8.8 M8 X 80,1,65NG00R40-02_1
2519776001,1,11,VICTORIA DIN 6325 8 X 16,1,65NG00R40-02_1
2549402193,1,12, ,1,65NG00R40-02_1
2520501002,1,13,T.C.B UNI 5931-67-8.8 M3 X 6,1,65NG00R40-02_1
2519601003,1,14,"UNI 65923,2 X 7 X 0,5",1,65NG00R40-02_1
0NG3757,1,1, ,1,65NG00R40-03_1
0NG3827,1,2, ,1,65NG00R40-03_1
2520703012,1,3,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R40-03_1
0NG3825,1,4, ,1,65NG00R40-03_1
2520505002,1,5,T.C.B UNI 5931-67-8.8 M8 X 16,1,65NG00R40-03_1
0NG3777,1,6, ,1,65NG00R40-03_1
2520704007,1,7,T.S.B UNI 5933-67-10.9 M5 X 22,1,65NG00R40-03_1
0NG3838,1,8, ,1,65NG00R40-03_1
0NG3759,1,9, ,1,65NG00R40-03_1
2520504004,1,10,T.C.B UNI 5931-67-8.8 M6 X 16,1,65NG00R40-03_1
0NG3776,1,11, ,1,65NG00R40-03_1
2549501205,1,12,PP MAE HN200-3451 0900 SAF04/A6894,1,65NG00R40-03_1
2520704007,1,13,T.S.B UNI 5933-67-10.9 M5 X 22,1,65NG00R40-03_1
2519601005,1,14,"UNI 6592 5,3 X 10 X 1",1,65NG00R40-03_1
2519520006,1,15,M5 UNI 7473-5S,1,65NG00R40-03_1
0NG3749,1,1, ,1,65NG00R40-04_1
2520505009,1,2,T.C.B UNI 5931-67-8.8 M8 X 40,1,65NG00R40-04_1
2508199052,1,3,61828 2RS  (140X175X18),1,65NG00R40-04_1
0NG3758,1,4, ,1,65NG00R40-04_1
2520503002,1,5,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R40-04_1
0NG3832,1,6, ,1,65NG00R40-04_1
2519776010,1,7,DIN 6325 8 X 40,1,65NG00R40-04_1
0NG3744,1,8, ,1,65NG00R40-04_1
0NG10379,1,1, ,1,65NG00R40-05_1
2509208052,1,2,"IR 17X20X30,5",1,65NG00R40-05_1
2509212005,1,3,NAX 2030=NKX 20 (20X30),1,65NG00R40-05_1
0NG10377,1,4, ,1,65NG00R40-05_1
0NG10378,1,5, ,1,65NG00R40-05_1
2519530001,1,6,GUK/10/10 MC,1,65NG00R40-05_1
0NG3829,1,7, ,1,65NG00R40-05_1
0NG10229,1,8, ,1,65NG00R40-05_1
0NG3828,1,9, ,1,65NG00R40-05_1
2520504009,1,10,T.C.B UNI 5931-67-8.8 M6 X 30,1,65NG00R40-05_1
0NG3830,1,1, ,1,65NG00R40-06_1
0NG3817,1,2, ,1,65NG00R40-06_1
0NG3768,1,3, ,1,65NG00R40-06_1
2520505007,1,4,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R40-06_1
2508103011,1,5,6007-2RS1(35X62X14),1,65NG00R40-06_1
0NG3767,1,6, ,1,65NG00R40-06_1
2520505007,1,7,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R40-06_1
2508103011,1,8,6007-2RS1(35X62X14),1,65NG00R40-06_1
0NG3773,1,9, ,1,65NG00R40-06_1
2520704001,1,10,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R40-06_1
0NG3765,1,11, ,1,65NG00R40-06_1
2520704011,1,12,T.S.B.UNI 5933-67-10.9 M5 X 8,1,65NG00R40-06_1
0NG3775,1,13, ,1,65NG00R40-06_1
2520503002,1,14,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R40-06_1
0NG485,1,15, ,1,65NG00R40-06_1
0NG3766,1,16, ,1,65NG00R40-06_1
2520704011,1,17,T.S.B.UNI 5933-67-10.9 M5 X 8,1,65NG00R40-06_1
0NG3769,1,18, ,1,65NG00R40-06_1
0NG3839,1,1, ,1,65NG00R40-07_1
0NG3770,1,2, ,1,65NG00R40-07_1
2509224121,1,3, ,1,65NG00R40-07_1
2520504005,1,4,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R40-07_1
0NG3747,1,5, ,1,65NG00R40-07_1
0NG3748,1,6, ,1,65NG00R40-07_1
0NG3774,1,7, ,1,65NG00R40-07_1
0NG3840,1,7, ,1,65NG00R40-07_1
2519530002,1,8,GUK/10/12MC,1,65NG00R40-07_1
2520705006,1,9,T.S.B UNI 5933-67-10.9 M6 X 20,1,65NG00R40-07_1
0NG3772,1,10, ,1,65NG00R40-07_1
0NG3783,1,11, ,1,65NG00R40-07_1
0NG3746,1,12, ,1,65NG00R40-07_1
2520704001,1,13,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R40-07_1
0NG3779,1,14, ,1,65NG00R40-07_1
0NG3781,1,15, ,1,65NG00R40-07_1
2519530003,1,16,GUK/10/15 MC,1,65NG00R40-07_1
0NG3640,1,1, ,1,65NG00R40-08_1
0NG3782,1,2, ,1,65NG00R40-08_1
0NG3820,1,3, ,1,65NG00R40-08_1
2520552031,1,4,T.B.BOMBATA UNI-ISO 7380 M 4 X 8,1,65NG00R40-08_1
0NG3780,1,5, ,1,65NG00R40-08_1
2508114003,1,6,6302-2RS1(15X42X13),1,65NG00R40-08_1
2520504105,1,7,T.C.B UNI 5931-67-X10CR13 M6 X 18,1,65NG00R40-08_1
0NG3819,1,8, ,1,65NG00R40-08_1
2508114003,1,9,6302-2RS1(15X42X13),1,65NG00R40-08_1
2520504105,1,10,T.C.B UNI 5931-67-X10CR13 M6 X 18,1,65NG00R40-08_1
0NG3818,1,11, ,1,65NG00R40-08_1
0NG3816,1,12, ,1,65NG00R40-08_1
0NG9614,1,1, ,1,65NG00R41-01_2
0NG9626,1,2, ,1,65NG00R41-01_2
2509220089,1,3,D.50-M14X50 L=81 ART.10481,1,65NG00R41-01_2
2519503006,1,4,UNI 5589-65 6S  M14 X 8,1,65NG00R41-01_2
2520505002,1,5,T.C.B UNI 5931-67-8.8 M8 X 16,1,65NG00R41-01_2
2520308007,1,6,TE UNI 5739-65-8.8 M12 X 20,1,65NG00R41-01_2
2519601011,1,7,"UNI 6592 13 X 24 X 2,5",1,65NG00R41-01_2
0NG9610,1,8, ,1,65NG00R41-01_2
2520505104,1,9,T.C.B UNI 5931-67-X10CR13 M8 X 20,1,65NG00R41-01_2
2520505120,1,10,T.C.B UNI 5931-67-X10CR13 M8 X 10,1,65NG00R41-01_2
0NG9611_2,1,11, ,1,65NG00R41-01_2
2520505120,1,12,T.C.B UNI 5931-67-X10CR13 M8 X 10,1,65NG00R41-01_2
2520505104,1,13,T.C.B UNI 5931-67-X10CR13 M8 X 20,1,65NG00R41-01_2
0NG9612,1,14, ,1,65NG00R41-01_2
2520505120,1,15,T.C.B UNI 5931-67-X10CR13 M8 X 10,1,65NG00R41-01_2
2520505104,1,16,T.C.B UNI 5931-67-X10CR13 M8 X 20,1,65NG00R41-01_2
0NG9615,1,1, ,1,65NG00R41-02_2
2520510105,1,2,T.C.B CALIBRATA UNBRAKO M6/8 X 25,1,65NG00R41-02_2
2519601010,1,3,UNI 6592 10.5 X 20 X 2,1,65NG00R41-02_2
2519553002,1,4,"UNI 5589-65 6S  M10X1,25X6",1,65NG00R41-02_2
2508805075,1,5,"CF 10 M10X1,25",1,65NG00R41-02_2
2520506100,1,6,T.C.B UNI 5931-67X10CR13 M10X16,1,65NG00R41-02_2
2519503004,1,7,UNI 5589-65 6S  M10 X 6,1,65NG00R41-02_2
2520506007,1,8,T.C.B UNI 5931-67-8.8 M10 X 30,1,65NG00R41-02_2
0NG9613,1,9, ,1,65NG00R41-02_2
2516701011,1,10,SMBR-8-25,1,65NG00R41-02_2
0NG9616,1,11, ,1,65NG00R41-02_2
2513933053,1,13,3199 08 10,1,65NG00R41-02_2
2545713209,1,14,SME-8,1,65NG00R41-02_2
2513901146,1,15,"""FESTO"" DSNU-25-50-PPV-A",1,65NG00R41-02_2
0NG9608,1,16, ,1,65NG00R41-02_2
2520552035,1,17,UNI-ISO 7380 M 5 X 8,1,65NG00R41-02_2
2534908073,1,18,WUERTH 11X18X23 ART.056114161,1,65NG00R41-02_2
0NG9630,1,20, ,1,65NG00R41-02_2
2520505002,1,21,T.C.B UNI 5931-67-8.8 M8 X 16,1,65NG00R41-02_2
0NG9652,1,1, ,1,65NG00R41-03_2
0NG9653,1,2, ,1,65NG00R41-03_2
2519601106,1,3,"UNI 6592    X10CR13 D.6,4 X 12 X",1,65NG00R41-03_2
2520305109,1,4,TE UNI 5739-65-X10CR13 M6 X 16,1,65NG00R41-03_2
0NG9751,1,5, ,1,65NG00R41-03_2
0NG3945,1,1, ,1,65NG00R42-01_2
2519601005,1,2,"UNI 6592 5,3 X 10 X 1",1,65NG00R42-01_2
2520503006,1,3,T.C.B UNI 5931-67-8.8 M5 X 20,1,65NG00R42-01_2
0NG3943,1,4, ,1,65NG00R42-01_2
2509212100,1,5,COMB.E REGGISP.  NKX 20 Z (20X30),1,65NG00R42-01_2
0NG3942,1,6, ,1,65NG00R42-01_2
2509208045,1,7,IR 15X20X23,1,65NG00R42-01_2
0NG3940,1,8, ,1,65NG00R42-01_2
2519530003,1,9,GUK/10/15 MC,1,65NG00R42-01_2
4001079005,1,10, ,1,65NG00R42-01_2
2520503004,1,11,T.C.B UNI 5931-67-8.8 M5 X 16,1,65NG00R42-01_2
4001079007,1,12, ,1,65NG00R42-01_2
2549501205,1,13,PP MAE HN200-3451 0900 SAF04/A6894,1,65NG00R42-01_2
2520503004,1,14,T.C.B UNI 5931-67-8.8 M5 X 16,1,65NG00R42-01_2
4001019047,1,14, ,1,65NG00R42-01_2
0NG3941,1,1, ,1,65NG00R42-02_2
0NG3934,1,2, ,1,65NG00R42-02_2
0NG3935,1,3, ,1,65NG00R42-02_2
2520705006,1,4,T.S.B UNI 5933-67-10.9 M6 X 20,1,65NG00R42-02_2
0NG3933,1,5, ,1,65NG00R42-02_2
2520504005,1,6,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R42-02_2
2519774001,1,7,CILINDRICA  DIN 6325 6 X 14,1,65NG00R42-02_2
0NG3931,1,9, ,1,65NG00R42-02_2
2508105006,1,10,629 -2RS1 (9X26X8),1,65NG00R42-02_2
0NG6916,1,11, ,1,65NG00R42-02_2
2519601006,1,12,"UNI 65926,4 X 12 X 1,6",1,65NG00R42-02_2
2519521005,1,13,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R42-02_2
0NG3932,1,14, ,1,65NG00R42-02_2
2508105006,1,15,629 -2RS1 (9X26X8),1,65NG00R42-02_2
2519601006,1,16,"UNI 65926,4 X 12 X 1,6",1,65NG00R42-02_2
2519521005,1,17,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R42-02_2
0NG8401,1,18, ,1,65NG00R42-02_2
2520705004,1,19,T.S.B UNI 5933-67-10.9 M6 X 16,1,65NG00R42-02_2
0NG3944,1,1, ,1,65NG00R42-03_2
2509212100,1,2,COMB.E REGGISP.  NKX 20 Z (20X30),1,65NG00R42-03_2
0NG3951,1,3, ,1,65NG00R42-03_2
0NG3946,1,4, ,1,65NG00R42-03_2
2520503108,1,5,T.C.B UNI 5931-67-X10CR13 M5 X 25,1,65NG00R42-03_2
2549402193,1,6, ,1,65NG00R42-03_2
2519601103,1,7,"UNI 6592 X10CR13 3,2 X 7 X 0,5",1,65NG00R42-03_2
2520501104,1,8,T.C.B UNI 5931-67X10CR13 M3 X 10,1,65NG00R42-03_2
0NG3938,1,1, ,1,65NG00R42-04_2
0NG3939,1,2, ,1,65NG00R42-04_2
2520503004,1,3,T.C.B UNI 5931-67-8.8 M5 X 16,1,65NG00R42-04_2
2519601005,1,4,"UNI 6592 5,3 X 10 X 1",1,65NG00R42-04_2
2520503006,1,5,T.C.B UNI 5931-67-8.8 M5 X 20,1,65NG00R42-04_2
0NG7070,1,6, ,1,65NG00R42-04_2
0NG3947,1,7, ,1,65NG00R42-04_2
2520503012,1,8,T.C.B UNI 5931-67-8.8 M5 X 45,1,65NG00R42-04_2
0NG3948,1,9, ,1,65NG00R42-04_2
2520704102,1,10,T.S.B UNI 5933-67M5 X 12,1,65NG00R42-04_2
0NG3949,1,11, ,1,65NG00R42-04_2
2520552026,1,12,T.B.BOMBATA UNI-ISO 7380 M 5 X 10,1,65NG00R42-04_2
0NG7236,1,1, ,1,65NG00R43-01_1
0NG3984,1,2, ,1,65NG00R43-01_1
0NG3985,1,3, ,1,65NG00R43-01_1
0NG3300,1,4, ,1,65NG00R43-01_1
0NG7237,1,5, ,1,65NG00R43-01_1
0NG3221,1,1, ,1,65NG00R43-02_1
2520506004,1,2,T.C.B UNI 5931-67-8.8 M10 X 20,1,65NG00R43-02_1
0NG3223,1,3, ,1,65NG00R43-02_1
2509214646,1,4,180X225X22,1,65NG00R43-02_1
0NG3222,1,5, ,1,65NG00R43-02_1
2520506012,1,6,T.C.B UNI 5931-67-8.8 M10 X 55,1,65NG00R43-02_1
0NG3277,1,7, ,1,65NG00R43-02_1
2520506017,1,8,T.C.B UNI 5931-67-8.8 M10 X 80,1,65NG00R43-02_1
0NG3276,1,9, ,1,65NG00R43-02_1
2520506006,1,10,T.C.B UNI 5931-67-8.8 M10 X 25,1,65NG00R43-02_1
0NG3252,1,1, ,1,65NG00R43-03_1
2509207303,1,2,RNA 4902-2RS (20X28X13),1,65NG00R43-03_1
2520503020,1,3,T.C.B UNI 5931-67-8.8 M5 X 8,1,65NG00R43-03_1
2549402193,1,4, ,1,65NG00R43-03_1
2519601003,1,5,"UNI 65923,2 X 7 X 0,5",1,65NG00R43-03_1
2520501002,1,6,T.C.B UNI 5931-67-8.8 M3 X 6,1,65NG00R43-03_1
0NG7216,1,7, ,1,65NG00R43-03_1
2520504006,1,8,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R43-03_1
0NG7208,1,9, ,1,65NG00R43-03_1
2509202004,1,10,DNK 6/12TN=NK 6/12TN (6X12X12),1,65NG00R43-03_1
2509208046,1,11,IR 15 X 20 X 14,1,65NG00R43-03_1
2519774002,1,12,DIN 6325 6 X 20,1,65NG00R43-03_1
2520503108,1,13,T.C.B UNI 5931-67-X10CR13 M5 X 25,1,65NG00R43-03_1
0NG7213,1,14, ,1,65NG00R43-03_1
0NG7210,1,15, ,1,65NG00R43-03_1
0NG1255,1,16, ,1,65NG00R43-03_1
25092401068,1,17, ,1,65NG00R43-03_1
0NG1225,1,18, ,1,65NG00R43-03_1
0NG7221,1,19, ,1,65NG00R43-03_1
2508199125,1,20,61815 (75X95X10),1,65NG00R43-03_1
0NG7214,1,21, ,1,65NG00R43-03_1
2520504008,1,22,T.C.B UNI 5931-67-8.8 M6 X 25,1,65NG00R43-03_1
0NG7219,1,23, ,1,65NG00R43-03_1
0NG7212,1,24, ,1,65NG00R43-03_1
2520704011,1,25,T.S.B.UNI 5933-67-10.9 M5 X 8,1,65NG00R43-03_1
0NG7220,1,26, ,1,65NG00R43-03_1
2508121006,1,27,"3205 (25X52X20,6)",1,65NG00R43-03_1
2513101124,1,28,30X47X6,1,65NG00R43-03_1
2520504006,1,29,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R43-03_1
2519774013,1,30,DIN 6325 6 X 30,1,65NG00R43-03_1
0NG9574,1,31, ,1,65NG00R43-03_1
2519530002,1,32,GUK/10/12MC,1,65NG00R43-03_1
2519774013,1,33,DIN 6325 6 X 30,1,65NG00R43-03_1
0NG9576,1,34, ,1,65NG00R43-03_1
2520503005,1,35,T.C.B UNI 5931-67-8.8 M5 X 18,1,65NG00R43-03_1
0NG7218,1,36, ,1,65NG00R43-03_1
2549501205,1,37,PP MAE HN200-3451 0900 SAF04/A6894,1,65NG00R43-03_1
0NG3170,1,1, ,1,65NG00R43-04_1
2520506006,1,2,T.C.B UNI 5931-67-8.8 M10 X 25,1,65NG00R43-04_1
0NG3183,1,3, ,1,65NG00R43-04_1
2520505007,1,4,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R43-04_1
0NG3184,1,5, ,1,65NG00R43-04_1
2520505007,1,6,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R43-04_1
0NG3326,1,7, ,1,65NG00R43-04_1
2520504302,1,8,TESTA BOMBATA E.IM6X12 ISO7380,1,65NG00R43-04_1
